,id,title,company,location,postingdate,today,summary,salary,url
0,311845912f62d158,Data Scientist/Data Analist (Full-time),Anything Connected,Delft,8 dagen geleden,2021-03-17,"Min. 1-4 jaar werkervaring met data analyse/data science.
Onze Data Node verzamelt data voor onze klanten, zodat zij zelf data analyse uit kunnen voeren.",€2.300 - €2.900 per maand,https://nl.indeed.com/company/Anything-Connected/jobs/Data-Scientist-Data-Analist-311845912f62d158?fccid=d55c974990f236f5&vjs=3
1,de2982ae1af7fd82,Data Scientist,WCC Smart Search & Match,Utrecht,7 dagen geleden,2021-03-17,Data Engineers are challenged to preprocess imperfect real-world data and set-up infrastructures that allow for our products to make optimal use of this data.,,https://nl.indeed.com/rc/clk?jk=de2982ae1af7fd82&fccid=e1e297056244573b&vjs=3
2,9464ddafc2199e9c,iPSC/Neuroscience Scientist,Johnson & Johnson Family of Companies,Nederland,5 dagen geleden,2021-03-17,"Record and analyze experimental data according to established procedures, verify data integrity and accuracy, and report/summarize findings to the team.",,https://nl.indeed.com/rc/clk?jk=9464ddafc2199e9c&fccid=0bed8e17bc113980&vjs=3
3,de4c43cba838785c,Data Scientist,Bayer,Bergschenhoek,11 dagen geleden,2021-03-17,"Experience in pulling data from the data lake (AWS S3 Bucket) with meta data.
Experience in data management and analysis; data mining and visualization.",,https://nl.indeed.com/rc/clk?jk=de4c43cba838785c&fccid=e08122e0e993cc32&vjs=3
4,d4d6606b8b0b9c56,Data Scientist,Interfood,Bladel,Meer dan 30 dagen geleden,2021-03-17,"This team acts as innovation center on advanced analytics and data science, supporting the strategic agenda set by the board of directors.",,https://nl.indeed.com/rc/clk?jk=d4d6606b8b0b9c56&fccid=390ed750874a779d&vjs=3
5,abb4c83f82315e0d,Data scientist / analist met als aandachtsgebied luchtkwaliteitsdata,Rijksinstituut voor Volksgezondheid en Milieu (RIV...,Bilthoven,2 dagen geleden,2021-03-17,"Maar zonder een goede data scientist / analist kunnen wij deze data niet voldoende duiden.
Bij ons mag je met onze data aan de slag om een goede duiding te…",,https://nl.indeed.com/rc/clk?jk=abb4c83f82315e0d&fccid=6b5e2b2aaed6f7b2&vjs=3
6,6376ffd7717be414,Research Scientist – Psychology/Behavioral Informatics,Philips,Eindhoven,Meer dan 30 dagen geleden,2021-03-17,"Experience in using data-driven methods to model and influence human behavior is a pre.
Research Scientist – Psychology/Behavioral Informatics.",,https://nl.indeed.com/rc/clk?jk=6376ffd7717be414&fccid=e4af9ca5b6d3a604&vjs=3
7,30dfc32ffec43480,Data Scientist,IKEA,Delft,19 dagen geleden,2021-03-17,"As a Data scientist you work on the more complex data analytics challenges.
Able to understand various data structures and common methods in data transformation…",,https://nl.indeed.com/rc/clk?jk=30dfc32ffec43480&fccid=af17ea0d1d6bbbba&vjs=3
8,47ad8bbe4f53f618,Data Analist,SynTouch,Utrecht,Vandaag,2021-03-17,"Jij communiceert met data consumenten, zoals diverse operationele afdelingen, maar ook met data scientists en analisten.
Wat vragen wij van jou?",,https://nl.indeed.com/rc/clk?jk=47ad8bbe4f53f618&fccid=54c5f80c83b49f4f&vjs=3
9,0e3ae39c02886902,Digital Data Scientist Benelux,Mondelēz International,Oosterhout,15 dagen geleden,2021-03-17,"Translate multiple data sources data in reports and actionable recommendations to stakeholders.
Experience in digital data analytics.
That’s who we are.",,https://nl.indeed.com/rc/clk?jk=0e3ae39c02886902&fccid=0ba2244fbaa16b6c&vjs=3
