id,description,scrapetimesdescription
b1b2d73ff2c179cd,"Junioren opgelet!!! Voor deze kundige partij in Den Haag ben ik zoekende naar junior Data Consultants. Data is een enorm breed begrip en er worden steeds meer belangrijke bedrijfskeuzes gemaakt aan de hand van data. Deze consultancy partij is op zoek naar junioren die een It gerelateerde opleiding hebben afgerond en graag willen werken als Data Analist/Data Scientist. Deze organisatie kenmerkt zichzelf door de korte lijnen en informele sfeer. Zo is er iedere vrijdag een fun of kennis meeting met het volledige team. Teamverband en samenwerken zijn belangrijke termen binnen deze organisatie. De klanten die zij voorzien van hun kennis en expertise stellen dit ook enorm op prijs, deze klanten bezoek je ook in teamverband. Als junior geeft jou dit de ultieme mogelijkheid van de medioren en senioren te leren. Als junior zal je starten met een Masterclass, gedurende 6 weken zal je veel leren over data engineering. Mijn opdrachtgever is ervan overtuigd dat een goede technische basis de beste fundering is voor een allround Data Analyst/Data Scientist. Na de Masterclass zal er met jou gekeken worden naar opdrachten die het beste passen bij jou. Bij deze partij kom je ook zeker niet op de spreekwoordelijke bank te zitten, opdrachten genoeg! Tools als SQL, Python, R, Machine Learning en Algoritmes zijn skills die je je hier allemaal eigen kan maken. Als consultant is het tevens van belang dat je communicatief, representatief en leergierig bent. Pak jij deze kans? Reageer dan snel! Zij vragen: Afgeronde HBO/WO opleiding(econometrie, toegepaste Wiskunde, Informatica) Kennis van SQL/VBA/Python/R is een pré Communicatief en analytisch vaardig Sterke wil om te leren! Zij bieden: €2.500,- Bruto per maand 28 vakantiedagen en vakantiegeld Pensioenregeling Lease auto Laptop en telefoon van de zaak Interne en Externe opleidingsmogelijkheden Ben jij geïnteresseerd in een leuke, nieuwe uitdaging en herken jij jezelf in het bovenstaande profiel? Neem dan snel contact met mij op! Je kan mij bereiken op 088 321 8 123 of op m.mouthaan@starapple.nl",3/13/2021 20:06
dac5c5c74b1f8691,"The Challenge Today, people all over the world are connected. All day, every day. At CM.com we firmly believe that technology exists to enhance people’s lives. We enable our customers to be part of those lives. Constantly searching for ways to better connect people with each other is what drives us. To help us achieve this mission we are looking for a Carrier Relations Coordinator. Do you have excellent analytical skills and are you commercial oriented? This could be the job for you!  What you’ll do The Team As Carriers Relations Coordinator you are part of the (international) Carrier Relations team. This team exists to add significant value to relations with our suppliers of SMS, Voice and RCS termination (we call them ‘carriers’), largely but not exclusively by focusing on procuring. Contrary to a common misconception, our goal is not to account manage / own all relations with carriers – instead, this is often done locally by CM.com stakeholders (external to the team) across the various geographical regions CM.com operates for the sake of time zone, culture and language. As a centralised function within CM.com, the team’s activity is driven by two channels: 1) internal Sales Stakeholders’ client opportunities and 2) insights (analytical) of our day to day traffic patterns.  The Role As our internal client, we aim to be Sales Partners’ trusted knowledge source on what routes carriers are supplying us and which are best to use. We have a structured way to make it easy for them to engage with us. This role is pivoted Sales Partners both on a reactive and proactive basis, giving accurate information and informed advice in relation to how best to leverage our carrier supply base of over 200 mobile operators and wholesale partners. You will step into a dynamic industry that operates globally, 24 x 7 and works on thin margins and substantial volumes. You are the one who keeps an eye on our client traffic and find ways to increase profitability. You do this by gathering insights from internal data and trends you see in the market, but also by engaging with our Sales stakeholders (pre and post sales). You monitor the quality of our service (delivery of messages, conversion to action) and solve problems before they can cause any financial harm.  You will work closely together with the other Carrier Relations Coordinator and Carrier and Procurement colleagues. Location: Breda, the Netherlands (HQ), is preferrable. Other locations are open to discussion (within +/- 1 hour time zone).  What you offer Bachelor’s or Master’s degree; Good analytical capability; Eye for detail; Ability to rapidly familiarise with new tools; Affinity with technology is preferable; Commercially orientated; You need no prior knowledge of the industry, but if you do, that would be a bonus; Excellent communicator, in English; Dutch is strongly preferred; and naturally able to socialise; Able to manage expectations at basic level.  Next to this, our ideal candidate will need the right attitude mix of being: Energetic, proactive and taking initiative; Hungry to learn new skills and knowledge; Able to deploy grit when the going gets tough; You enjoy to interact with international stakeholders and different cultures; Flexible and like working in a changing organization; You have can-do mentality and a continuous improvement mindset.  What we offer A challenging job within an super innovative and fast-growing tech company; A competitive salary; The freedom to fulfil and shape your job with your own skills; Working together with motivated and entrepreneurial colleagues; Onboarding and buddy program to help you to get up to speed; Plenty of opportunity for personal and professional growth through (sales) courses and training, by the CM Academy; Post Corona we hope to go back to regular (social) events such as Q-meetings, ski-and summer trips, parties, Friday afternoon drinks, sport lessons and a healthy lunch.  CM.com as a Company CM.com is a global leader in cloud software for conversational commerce. We enable Saleses to deliver a superior customer experience. Our communications and payments platform empowers marketing, sales and customer support departments to automate engagement with customers across multiple mobile channels Consumers expect real-time contact and personal interaction from Saleses. We make sure Saleses can respond to these customer needs by automating and personalizing their customer interactions on mobile through the favorite channel of their customers, such as WhatsApp, Apple Sales Chat, SMS and Voice. These communications channels blended with our seamless payment capabilities drive sales, gain customers and increase customer happiness. CM.com was founded in 1999 in Breda, the Netherlands. As of February 2020 we are listed on the Amsterdam stock exchange. Our global team consists of around 500 employees in offices around the world. The CM.com headquarter is located in Breda, the Netherlands.  Apply now and ‘Start the Conversation’ Are you the candidate we are looking for? Please apply via our company website with your résumé and tell us what excites you about this opportunity. An assessment will be part of our recruitment process. We look forward to hearing from you.  Kind regards, Sanne Koenraads Corporate Recruiter CM.com",3/13/2021 20:06
929e4c8395749021,"Bij House of Bèta geloven we dat je ook goed kunt zijn in IT als je geen bèta-studie hebt gedaan. Een bèta is iemand die een neusje voor cijfers en kwantitatieve data heeft. Die van puzzelen houdt, heel erg nieuwsgierig is en snel dingen oppikt en -pakt. Dat is precies waar het bedrijfsleven behoefte aan heeft. Slimme professionals, die werkprocessen snel doorgronden, ontleden en bedenken hoe ze met IT-systemen die processen efficiënter kunnen maken. Als zij-instromer in de IT lever jij de ambitie, verzorgt House of Bèta de opleidingen en opdrachten voor jou als young IT-professional en bepalen we samen het tempo van jouw ontwikkeling. Het traineeship IT zonder vooropleiding in IT rust op drie pijlers: Kennismaking met House of Bèta, collega’s en ons opleidingsaanbod tijdens de onboarding Toffe startersopdrachten op het snijvlak van Business en IT. Daar ga jij leren in de praktijk Ons Brain Development Lab, waar jij de technische theorie onder de knie gaat krijgen en onbeperkt vaardigheidstrainingen kunt volgen De opdrachten: doorgroeien naar IT professional Leren in de schoolbanken is enorm kostbaar, maar soms is het beter om te leren in de praktijk. Dat doe je met ons traineeship IT zonder vooropleiding IT. Op opdracht bij bekende klanten als ING, Achmea en PGGM ga jij jouw affiniteit met techniek verder vormgeven. Dagelijks komen bij ons aanvragen binnen voor rollen als junior applicatiebeheerder, medewerker Servicedesk IT, data analist en business analist. Wij matchen jou op het juiste moment in je ontwikkeling met de juiste functie.Ben je na de eerste IT-opdrachten goed bekend met de materie en klaar voor jouw volgende stap als bèta professional? Dan groei je door richting een functie als scrummaster, robotics engineer, functioneel beheerder BIS of front-end developer. De opleidingen voor jou als trainee IT Via ons Brain Development Lab ga jij de theorie leren die nodig is voor jouw professionele ontwikkeling als IT’er. Als bèta talent haal jij je ITIL certificaat en word je getraind in TMap Test Engineer, Access, Database Fundamentals, Python of Querying SQL Server. Qua vaardigheidstrainingen kun je Effectief Communiceren, Excel – VBA en Personal Development verwachten. Een traineeship bij House of Bèta is pittig, maar leerzaam. Je hebt zelfs de mogelijkheid om een masteropleiding te volgen! De coaching van jouw People Manager Hoe snel jij groeit bepaal jij, in overleg met jouw eigen People Manager. De People Manager is de rode draad in jouw carrière als IT-professional bij House of Bèta. Hij of zij regelt vanaf jouw indiensttreding op de achtergrond alles wat met jouw ontwikkeling te maken heeft. Talentmanagement is waar onze People Managers in zijn gespecialiseerd. Reminders appen voor de pub quiz, jaarlijkse ski-trip, summerschool of verschillende teamuitjes doen ze er graag bij Wat bieden we onze Bèta’s? Startsalaris van € 2.100,- bruto (op basis van 40 uur per week), een bonusregeling én vakantiegeld Een salaris dat snel met je meegroeit Coaching van een People Manager. Waar en wanneer je het nodig hebt Brede doorgroeimogelijkheden met ruimte voor jouw ontwikkeling Wat vragen we van onze Bèta’s? Een leaseauto met bijbehorende tankpas voor zakelijk én privé gebruik Hoogopgeleid: onlangs een hbo- of wo-studie afgerond Ziet jouw papiertje niet als plafond, maar als opstapje naar nog mooiere ontwikkelkansen Nauwkeurig, analytisch en toekomstgericht Enthousiast over detachering en flexibel inzetbaar Woonachtig of van plan te gaan wonen in de Randstad Werk maken van deze vacature? Solliciteer op het traineeship IT zonder vooropleiding in IT en vertel ons waarom jij de geschikte kandidaat bent. Heb je vragen of wil je meer informatie? Neem contact met ons op via tobias.weier@houseofbeta.nl of 088 – 170 14 00.",3/13/2021 20:07
827f42b61b16e75f,"Binnen ABN AMRO Retail vormt het Center of Expertise Business Intelligence (CoE BI) het kenniscentrum voor BI, data en analytics voor Personal Banking (PeBa) en het Contact Center (CC).  CoE BI is het eerste aanspreekpunt voor alle data gerelateerde vraagstukken en rapportages binnen PeBa en CC. Hierbij kan je denken aan het verzorgen van inzichten in de voortgang op de gestelde doelen van PeBa en CC- op verschillende management niveaus. Ook stellen wij eisen aan het BI-landschap van Retail en werken wij samen met andere data afdelingen om Business Intelligence duurzaam en future-proof te embedden binnen ABN AMRO Retail. Je werk Samen met de belangrijkste stakeholders breng je de wens en problematiek scherp in kaart. Bij het scherpstellen van deze behoefte heb je de context waarin de vraag wordt gesteld helder voor ogen om rekening te houden met zowel proces, product, mens en technologie. Op deze manier ben je in staat de probleemstelling op een juiste manier te identificeren en te wegen. Je vertaalt de wens vervolgens naar concrete inzichten die je ontwikkelt in samenwerking met de stakeholder. Hierbij ben je zelf verantwoordelijk voor zowel de ETL, analyse, visualisatie en communicatie. Jouw stakeholder kan met de opgeleverde inzichten en adviezen komen tot een fact-based besluitvorming, op basis waarvan de doelstellingen gerealiseerd en overtroffen kunnen worden.  Concrete voorbeelden van deliverables zijn: Capaciteitsmodellen Commerciële rapportages Werkomgeving CoE BI is een van de afdelingen binnen de afdeling Business Consulting & Culture (BC&C) van Personal Banking. BC&C ondersteunt de medewerkers in het kantoren netwerk van ABN AMRO. Binnen het CoE BI zal je terecht komen in een klein team met veel eigen verantwoordelijkheden en vrijheid. Dit stelt jou in staat om verschillende zaken zelf op te pakken en jezelf op deze wijze verder te ontwikkelen in het analisten vak. Je wordt niet alleen gevraagd complexe vraagstukken uit te werken, maar hier vooral je eigen ideeën op los te laten. Vanuit je expertise en ervaring met kwantitatieve vraagstukken geef je een extra versnelling aan de PeBa wens om meer kwantitatieve analyses te maken om de business (strategisch) te versterken. Je profiel Je bent een vakinhoudelijke ijzersterke Data Analist met een visie op data. Je hebt uitstekende analytische skills en krijgt energie van het overtuigen van mensen op basis van data gedreven inzichten. Daarnaast weet je draagvlak te creëren voor je ideeën en adviezen.  Denk je dat je bij ons past? Check je profiel:  Academisch werk & denkniveau met minimaal 1 jaar ervaring in Business Intelligence (Consultancy ervaring is een pre); Je beheerst en hebt ervaring met SQL (Python en/of R is een pre); Je hebt kennis en ervaring met BI-tooling (Power BI is een pre); Je bent in staat om complexiteit begrijpelijk te maken en vindt dit leuk om te doen; Weet inzichten goed te duiden in een grotere business context; Je hebt zelfkennis; je geeft en ontvangt opbouwende feedback; Je bent gedreven, leergiering en ondernemend; Uitstekende beheersing van de Nederlandse taal in woord en geschrift is een must. Wij bieden Wij bieden je veel ruimte om te groeien en de vrijheid om het beste uit jezelf te halen Af en toe thuiswerken? In overleg zijn er mogelijkheden. We bieden goede faciliteiten voor flexibel werken vanuit huis Wij helpen je om fit & vitaal te blijven Een aanvullend benefit budget van 11%, waarmee je flexibel arbeidsvoorwaarden kunt kopen Een persoonlijk ontwikkelbudget van € 1.000 per jaar Een OV-jaarabonnement of vervoersbudget, afhankelijk van de functie Een goede pensioenregeling Interesse? Ben je geïnteresseerd? Reageer dan online op deze vacature. Voor meer informatie of een (virtuele) kop koffie, neem contact op met Stanley Stechweij of Erwin Tibben. Wij maken graag kennis met je! Acquisitie o.b.v. de vacature wordt niet gewaardeerd",3/13/2021 20:07
876e0dbeb45ff650,"Are you up for the challenge of leading a group of creative individuals to the common goal of creating great games? Do you know your value and want to see it reach its full potential? We are looking for you!  ChimpWorks develops casual mobile games and is looking for a talented and passionate Product Owner/Manager. As part of an autonomous team, you will be working in a creative, challenging, and collaborative environment. You will support the existing product manager in the development of a variety of different games, as well as tackle a team’s challenges and closely communicate to all the Game’s stakeholders. You are expected to have an entrepreneurial spirit with a “getting things done” attitude. By working in our creative environment where you can learn and grow, you will make your mark on new mobile games played by millions worldwide. You will start under the wings of the Product Manager, yet it is our ambition that the Product Owner lands on his/her feet quickly and will transition to a full Product Owner position by taking on increasing responsibilities. Therefore this position could be a great next step for a Senior Game Designer, a Junior Product Owner/Manager, or a Medior Product Owner/Manager from outside the game industry (but still digital tech-related).  Responsibilities You’ll support the development process from market study, requirements gathering, ideation, development, and launch. You’ll work with all stakeholders to make sure the game’s focus is always optimal. You’ll work with a cross-functional team of developers, designers, analysts, and artists. You’ll help develop a clear positioning and roadmap for your team while maintaining a prioritized backlog. You conduct market research to ensure we prioritize the most impactful game features. You’ll ensure that the team meets timelines, remove obstacles from their way, and you help ensure you have the right resources to achieve your goals. You’ll work towards becoming the pillar for the Team and the Game; you’re the ultimate figure to whom teams turn when they need help regarding your Team’s/the Game’s focus.  Eligible to work in the EU. Experience in (Mobile) Game Experience or digital tech industry. Proven (Mobile) Game Experience. 3+ years as a Game Designer, or 1+ years as Product Owner/Manager in the game industry, or 3+ years as Product Owner/Manager outside the game industry (but still digital/tech-related) Experience in leading and coaching a team. Project management experience. Ability to accept constructive feedback on your work. Willing to learn and ambitious to grow. Good team player. Able to clearly communicate progress and coordinate the release of changes and features. Excellent command of the English language Extra Awesome Experience leading successful agile Game Teams. Experience defining a clear Game Roadmap and strategy based on current trends. Experience in the MVP approach, whilst ensuring that every release improves the Game’s quality and KPI’s. A sound understanding of Game Design principles and the ability to work closely with Game Designers, Artists, and Developers. Worked on a released mobile game. Experience with Unity. A good sense of humor! What We Offer Diverse and challenging projects. The chance to bring and realize your own ideas. A competitive salary, pension, and a bonus system. Direct hire. An extensive benefits package and a work environment that encourages excellence. Great opportunity to grow and expand your knowledge within the industry. Full-time position with opportunities for growth within the company. Free daily lunch and events. Covered transportation costs and 28 paid vacation days. A stocked kitchen of fruit, beer, and treats! Game-designed, awesome office with table football, arcade machine, consoles, darts, and board games. Friday entertainment evenings - every Friday you can hang out at the office with your colleagues and make use of the games collection with free drinks & snacks. About Us Founded in 2014 and based in Eindhoven, The Netherlands, ChimpWorks is a game development company with popular titles for mobile platforms. With an ambitious young team of over 40 individuals from over 10 different countries, we are working in an autonomous team-based culture. We have realized more than 5 #1-ranked games and reached more than 250 million downloads. We create exciting, fun, free-to-play mobile games, enjoyed by millions of players worldwide. We continue to raise the bar through a data-driven, player-centric, and super-iterative approach. Our mission is to provide novel and unique games to create outstanding player experiences and fill the customer's life with joy and excitement. Apply Now! Seize this opportunity and become a part of the ChimpWorks family as a Product Owner! Don’t wait, send us your CV now and we will contact you as soon as possible!",3/13/2021 20:07
8a93f4c8fc1bea12,"Wil jij als Information Analyst bijdragen aan onze ambitie om wereldwijd marktleider te worden in software voor exploitanten van openbaar vervoer? Zie jij jezelf bij een ambitieuze en innovatieve organisatie waarvan de software wereldwijd wordt ingezet? De functie Het team waar wij een Information Analyst voor zoeken houdt zich specifiek bezig met S3 Portal en frontends voor klanten van onze S3 Passenger Suite. S3 Portal wordt door callcenters van zowel onze operators als derden gebruikt en speelt een cruciale rol als visitekaartje van S3 Passenger bij de verkoop van onze software suite. De huidige backlog van S3 Portal biedt meer dan 2 jaar werk, er is dus nog genoeg te doen! Daarnaast zijn we recentelijk ook gestart met de ontwikkeling van data management tools die door verschillende afdelingen van onze klanten worden gebruikt. Het team werkt met moderne front-end tooling zoals ReactJS, Redux, NodeJS en Typescript en streeft naar hoge kwaliteit door middel van geautomatiseerde testen, continuous deployment en het monitoren van de applicaties in productie. Wat ga je doen als Information Analist bij Sqills? Een Information Analyst staat aan het begin het softwareontwikkelingsproces, maar wat doe je als Informatie Analist bij Sqills? Jouw primaire rol is om de specificaties uit te werken in user stories/interactie modellen die specifiek genoeg zijn om ontwikkeld of ontworpen te worden en zorgt voor een goede balans tussen nieuwe user stories, meedenken met technische innovaties en het ondersteunen bij vraagstukken vanuit klanten of het team. Daarnaast fungeer je als klankbord en aanspreekpunt voor andere teams wanneer er mee gedacht moet worden over de API’s die voor S3 Portal van belang zijn. De belangrijkste uitdagingen voor dit team is de balans vinden tussen usability versus functionality. Daarnaast ben je verantwoordelijk voor documentatie binnen Jira en Confluence en denk je mee over de APIs die door de andere teams ter beschikking worden gesteld aan het S3 Portal team. Wij zoeken iemand met: Minimaal een afgeronde HBO opleiding; Aantoonbare ervaring als Analist; Ervaring met Frontends; functioneel en technisch Ervaring met Jira en Confluence is een pré; Het vermogen analytisch en conceptueel te denken; Goede communicatieve vaardigheden in zowel Nederlands als Engels; Een teamspeler met ‘wij-mentaliteit’ en sterke organisatorische en probleemoplossende vaardigheden. Wat gebeurt er als je solliciteert? Benieuwd naar onze sollicitatieprocedure? Klik dan hier!",3/13/2021 20:07
af70125383578b4b,"Verschillende organisaties helpen met de transitie naar data-driven development? Yes, daar word jij enthousiast van! Ben jij daarnaast graag de schakel tussen verschillende afdelingen en zie jij verbanden waar iemand anders dit niet ziet? Dan ben jij de Business Analist waar wij naar op zoek zijn! Over de functie Werken bij Calco Flex wil zeggen dat je voor de top 200 bedrijven van Nederland werkt. De functie als Business Analist is enorm divers: je werkt veel samen met verschillende afdelingen, maar je gaat ook de diepte in en kijkt naar nieuwe functionaliteiten en data-driven development. Heeft data geen geheimen voor jou en weet jij dit in heldere taal te communiceren naar diverse business units? Dan heb je jouw perfecte plek gevonden! Jouw taken Wat doe je nou eigenlijk op een dag als Business Analist?  Je onderhoudt contact en organiseert sessies met andere afdelingen, business units of management lagen om meer informatie te achterhalen en kritische vragen te stellen. Je verzamelt, analyseert en beoordeelt data. Je ondersteunt Product Owners in het verfijnen van de product backlog. Je verdiept je in de specificaties nieuwe functionaliteiten, features en requirements. Je updatet documentatie en beheert changes. Wie zoeken we? Als Business Analist bij Calco ben je communicatief vaardig en nieuwsgierig ingesteld. Je bent gedreven om constant de verbeteringen op te zoeken en deze na te jagen. Je bent iemand die snel verbeteringen ziet en ervan geniet om kritische vragen te stellen. Dit doe jij natuurlijk wel op een correcte manier waardoor alle stakeholders tevreden zijn over jouw aanpakwijze. Ook houd je het grote plaatje in je hoofd, want als schakel ben jij vaak degene die alle werelden kunt begrijpen en gevolgen van beslissingen goed inziet. Ten slotte houden we van leren en trainingen geven. Naast een leergierige houding zoeken we iemand die het leuk vindt om zijn/haar skills over te brengen aan de nieuwe generatie! Hiernaast heb jij: minstens twee jaar ervaring in een vergelijkbare functie; kennis van SQL; kennis van PowerBI, Tableau of vergelijkbare tools voor visualisaties; kennis van Jira, Confluence of andere project management tools; Prince2 certificering; ervaring met Agile-scrum;  een uitstekende beheersing van de Nederlandse en Engelse taal. Note: Calco and our partners require employees to be fully proficient in Dutch. If you are not fluent (C1/C2-level) in Dutch please know that it is not possible to start the application procedure. Wij ontvangen jouw motivatie dan ook graag in het Nederlands. Wat bieden wij jou? Wij storten niet alleen elke maand een fijn salaris op je rekening, maar je krijgt ook: een leaseauto of NS Businesskaart; 25 vakantiedagen om je vakantiedromen in te plannen; een fieldmanager die jou coacht en begeleidt; toegang tot de Calco academie met opleidingen die jouw carrière verrijken; leuke activiteiten zoals (online) events en #vrijmibo's. Quote  “Als Business Analist bij Calco Flex geniet jij van de impact die je hebt op diverse organisaties. Je bent niet alleen een schakel tussen afdelingen maar duikt ook graag de diepte in. “",3/13/2021 20:07
193ca2081031f311,"AB Vakwerk zoekt niet zomaar iemand, maar iemand die uit data puur goud kan halen. Dat wij nu op een berg met goud zitten weten wij, maar het lokaliseren van het goud is best vakwerk. En daarom zoeken wij jou! Ons Business Intelligence team is op zoek naar een (medior) SQL ontwikkelaar die ook door wil leren als BI en data specialist.  Het BI team ondersteunt AB Vakwerk bij het ontsluiten van data, het bouwen van ETL processen, het combineren van in en externe data bronnen en het maken van gebruiksvriendelijke rapportages (dus ook voor mij als niet goudzoeker). Met al die data hebben we jouw vakwerk nodig om de juiste analyses te maken op onze bedrijfsprocessen. En voel jij je alleen heel comfortabel om de hele dag alleen achter een computer te zitten? Helaas… want jij gaat zo nu en dan ook de hort op. Jij gaat namelijk jouw goud delen met iedereen die het maar wil horen binnen AB Vakwerk.  Jij bent dus een belangrijke schakel om ons doel te behalen om de eerste keuze te worden voor echte vakmensen. Want onze 4000 vakmensen die wij elke dag uitzenden en detacheren zijn ons echte goud.  Wij vragen: Je hebt eerder goud gezocht en hebt kennis van en ervaring met SQL; Je hebt kennis van het ontwerpen en bouwen van dashboards en rapportages met behulp van Power BI en andere dashboard tooling; Je kan al jouw analyses en adviezen goed uitleggen aan collega’s die echt helemaal niets snappen van SQL, data warehousing ed; Je hebt ervaring in het Business Intelligence vakgebied in rollen als Developer of Analist; Het zou helemaal mooi zijn als je ook kennis en ervaring hebt met data warehousing; Heel belangrijk: je voelt en ziet kansen en komt direct in actie!  Wij bieden: Een uitstekend salaris tussen de €3250 - €4400 per maand, op basis van je opleiding en ervaring. Wij rusten jou digitaal uit met een snelle laptop en een telefoon, zodat je ook straks uitstekend thuis kunt werken mocht je dit willen. Wij hebben een goede reiskostenvergoeding van €0,25 per kilometer. Je wilt uiteraard beter worden in jouw vak maar ook op persoonlijk gebied. Bij ons krijg je die mogelijkheid d.m.v. diverse cursussen afgestemd op jou wensen. Genoeg momenten om lekker informeel met alle collega’s te spreken tijdens de AB dagen, teamuitjes, kerstborrel, (digitale) pubquizen of bingo’s.",3/13/2021 20:07
66e7d329d81b32dc,"Over de functie Word jij onze nieuwe data analist (information engineer) en kom jij ons team versterken? Wij zijn op zoek naar een Informatie Engineer die op een van onze projecten de rol van data analist op zich kan nemen. Daarnaast wil jij je in ons bedrijf inzetten voor de verdere ontwikkeling van semantische modellen in graph databases en het ontwikkelen van informatiekwaliteit dashboards.  In de rol van data analist ben je als informatie engineer in staat om binnen het project zorg te dragen een eenduidige werkwijze in het aanleveren van data, valideren, classificeren en harmoniseren van deze data. Hiertoe maak je een semantische analyse en vertaling van exports uit een breed scala ontwerp software. Je ontwikkelt informatiekwaliteit-dashboards op basis van analyses over de opgeslagen data. Je communiceert met databewerkers teneinde kwalitatief hoogwaardige aanlevering van informatie te bewerkstelligen.  Binnen Mobilis zijn we voortdurend bezig met het ontwikkelen, functioneel inrichten en verbeteren van onze eigen applicaties. Als informatie engineer kan je aan de slag met het ontwikkelen, inrichten en beheren van onze eigen informatiemodellen, informatie dashboards en datawarehouse. Hierbij maak je gebruik van de kennis en ervaring uit het project en pas je deze toe in bedrijf bredere ontwikkelingen. Dit doe je in nauwe samenwerking met je collega informatie engineers en verschillende disciplines binnen Mobilis. Daarnaast zoek je hiervoor ook afstemming met onze TBI-collega bedrijven. Waar kom je te werken? Werk je bij Mobilis, dan werk je bij een slimme verbinder. Belangrijk, want alles in de bouw draait om verbinding. Als civiele aannemer zijn wij gespecialiseerd in projecten in de betonbouw. Als onderdeel van TBI heeft Mobilis het vermogen om het juiste team te koppelen aan de juiste technieken. Wij snappen hoe partijen zo samenwerken dat ze telkens tot hun meerwaarde komen. Of het nou om partners of onderaannemers gaat. Of een project nou duurzaam, tegen minimale hinder of met een maatschappelijk doel gerealiseerd wordt. Dankzij goede voorbereiding maken wij onze beloftes waar. Samen staan we voor kwaliteit van bouwen, wat betekent dat je continu bekijkt welke innovaties je kunt toepassen.  Met een team van 370 Mobilianen bouwen we al ruim 100 jaar aan de infrastructuur van Nederland. Dit doen wij vanuit de vestigingen in Apeldoorn, Nederweert en Rotterdam maar vooral vanuit de mooie projecten door heel Nederland. Een greep uit onze uitdagende infra-, water, industrie- en energieprojecten: de A13 – A16 (de Groeneboog), Oosterweel-verbinding (Antwerpen), Theemswegtracé, de RijnlandRoute en onderdoorgang Assen en RWZI in Weert. Ervaring Je hebt enige relevante ervaring als Informatie engineer of in een gelijkwaardige functie; Je hebt een sterk analytisch en abstract denkvermogen, (WO niveau) Je hebt een brede technische achtergrond, bij voorkeur in ontwerp en realisatie in de bouw Je vindt het een uitdaging om met data validatie en data classificatie vraagstukken bezig te zijn; Je hebt enige ervaring met semantiek/ semantisch modelleren in W3C standaarden (RDF/OWL/Turtle/Sparql) of je bent bereid om dit te leren; Je hebt enige kennis of ervaring met Graph databases; Je hebt enige kennis van Systems Engineering in techniek en bouw; Je bent communicatief sterk en een teamplayer. Herken jij je helemaal in het bovenstaande, dan is deze functie zeker iets voor jou! Wat wij bieden Naast een plezierige werksfeer, bieden wij een goed salaris conform de functie en hebben wij een zeer aantrekkelijk pakket aan secundaire arbeidsvoorwaarde waaronder 20 vakantiedagen, 10 roostervrije dagen en 13 individuele budgetdagen, een aantrekkelijke pensioenregeling. Als je bij Mobilis komt werken, komt jouw zoon of dochter mogelijk in aanmerking voor een studietoelage van stichting studiefonds TBI. Deze stichting heeft als doel om, in de vorm van een gift, een bijdrage te leveren aan de scholing, vorming en studie van kinderen van werknemers van de TBI-ondernemingen. Daarnaast biedt Mobilis je alle mogelijkheden om binnen de organisatie te werken aan jouw persoonlijke en professionele ontwikkeling door middel van opleidingen. Doorgroeimogelijkheden zijn er volop bij Mobilis, afhankelijk van jouw ambitie en inzet. Interesse? Ben jij na het lezen van deze vacature net zo enthousiast geworden, als dat wij zijn en wil je samen met ons aan verder aan jouw toekomst bouwen? Solliciteer dan via de button. Voor vragen kan je contact op nemen met onze HR-adviseur: Franka Braakman via f.braakman@tbi.nl.  We zien wij je sollicitatie graag tegemoet!  Acquisitie wordt niet op prijs gesteld. Aan het zonder opdracht voorstellen van kandidaten kunnen geen rechten c.q. verplichtingen worden ontleend.",3/13/2021 20:07
d04a605a9cee9722,"Are you a skilled analyst who can provide performance insights and support strategic decisions? Want to join a fast-growing global business? Then we're looking for you!  Our story (the bitesize version) From Amsterdam to Auckland, millions of people order with us every day. Having expanded as Just Eat Takeaway.com, we're now active in 24 countries on 5 continents. As an ever-growing global business, analysis plays a vital role in our continued success. All about the role As the Growth Analyst in our Expansion Planning and Growth team, you're able to provide data and analytical expertise. Supporting our continued growth, you'll be at the forefront of analysis, leveraging data sources to propose new ideas and support our strategy. Offering a data-driven perspective, you'll work closely with cross-functional departments to bring our vision to life. We value your input, meaning you'll have the chance to generate analytical ideas that shape future projects and have a say in key decisions. In this varied role, it's also your responsibility to: Leverage data to provide performance insights across different areas of our delivery business Execute upon requirements to draw detailed and actionable conclusions Determine proper metrics for tracking current and future experiments Develop dashboards and reports to effectively communicate results Present findings to senior management to drive business decisions Generate ideas for analysis to shape future projects Work with tools such as Power BI, Tableau and Excel & introduce new potential tools to efficiently scale-up Collaborate with cross-functional teams across different disciplines, including Product, Engineering, Operations, Sales and Marketing Can you deliver.... Here are the ingredients we need from you: 2-3 years experience in strategy and/or operational consulting jobs, preferably in a start-up environment Bachelor's or Master's Degree in Engineering, Computer Science, Maths, Statistics or another related field SQL or scripting skills Able to balance attention to detail with swift execution, delivering on tight deadlines Enthusiastic about working in a diverse team, learning from colleagues & providing input Self-motivated, with the ability to work independently A proactive attitude – moving quickly and executing to allow for continual iteration is a core competency of our team Fluent English (written & spoken) and good communication skills Here is our offer When you join us at Just Eat Takeaway.com, these great rewards are on the menu: Competitive salary A ground floor opportunity as an early member of our Expansion department The opportunity to shape the direction of a fast-growing, ambitious global company A dynamic, welcoming workplace at our Amsterdam HQ (when you're in the office) A pension plan in which we pay 60% 26 days of holiday per year Budget for internal & external training and conferences Working from home allowance and a budget for ordering lunches It's time to join us as a Growth Analyst. Click Apply Now and send us your CV!",3/13/2021 20:07
