id,description,scrapetimesdescription
74cef86187765f02,"Position Title: Support Analyst Department: Cloud & Support Services Reports to: Director, Support Services Position Summary The Support Analyst is a member of BluJay Solutions Support Services Team, responsible for working with BluJay’s customers and resellers to manage and resolve incidents and issues relating to our products and integration tools. Primary activities include issue diagnosis, troubleshooting, and incident management. The Support Analyst will use strong problem-solving skills, combined with excellent communication and customer focus, to maintain high levels of customer satisfaction.  Essential Functions/Responsibilities Respond to contact from customers, resellers, and professional service engineers, via phone, email and electronic incident submission. Effectively interact with customers of all ability levels to understand the customer’s request and rapidly assess severity level. Define, research, and resolve customer issues in a timely accurate manner, routing nontechnical issues to appropriate BluJay’s personnel using approved business processes. Provides timely updates to the customer, coworkers, and management on the status of outstanding issues. Maintain status of issues in the call-tracking system and performs appropriate follow-up on escalated issues. Documents complex issue resolutions for both the customer and internal reference, following the appropriate support process. Serves as a subject matter expert (SME) and reviewer in the development of documentation and training materials. Assists senior team members with complex issues to gain experience and exposure to more advanced problems. Conveys customer feedback to appropriate business areas such as Marketing, Product Management and Development. Assist in the training and development of Customer Support Analysts. Contribute, review and maintain knowledge base content on an ongoing basis. Performs other duties as needed Participates in 24x7 call rotation Ability to perform all functions associated with the Support Analyst position Other tasks and activities as assigned.  Required Education/Experience & Skills Familiarity with Customs brokerage, shipping automation software, the transportation industry is a plus Moderate understanding of databases and database management systems (SQL, MySQL, Oracle) Proficient in Microsoft Operating Systems and/or similar technologies. Demonstrated successful customer service experience with the ability to manage complex customer issues with calm, comfort, and ease Strong troubleshooting and support skills, including the ability to creatively utilize all available resources to satisfy customer Ability to take ownership of complex issues/assignments and follow through to completion Demonstrates aptitude to prioritize and handle multiple issues simultaneously Effective oral and written communication skills Strong attention to detail and accuracy Ability to work independently in a fast paced technical environment Ability to function and contribute in a team environment Effective time management and project management skills Must be willing to work flexible hours Minimum of 2 years’ experience working in a technical support environment Bachelor’s degree in computer science or related field preferred Microsoft Office Suite com or other Support call tracking systems Basic understanding of Internet and networking technologies Familiarity with a programming language",2021-03-16 14:29:55
bf6f36472457593a,"Life Science Marketing & Sales medewerker Location: Amsterdam Contact: Robin van Amersfoort Job type: Temp to Perm Contact phone: +31 (0)20 406 97 50 Industry: Life Sciences, Biotechnology, Microbiology, Technology, E-Commerce, Telecommunications, Hardware Contact email: robin_vanamersfoort@oxfordcorp.com Werk jij nu op het laboratorium, maar denk je dat je beter tot je recht zou komen in een rol waarin je meer communicatief bezig bent? Wij zijn op zoek naar een kandidaat die de marketing van laboratorium apparatuur gaat doen! Functieomschrijving Voor een bedrijf dat producten verkoopt die in de life science laboratorium industrie worden gebruikt zoeken wij iemand die niet langer laborant wil zijn. In deze rol ga je aan de slag met de marketing en communicatieve kant van de verkoop van producten. Natuurlijk zul je zelf ook veel in contact staan met klanten. Bijvoorbeeld door middel van het beantwoorden van vragen die komen naar aanleiding van de nieuwsbrief die JIJ hebt geschreven. Ook zul je zelf klanten benaderen om het klantenbestand uit te bereiden en werk je samen met je collega 's toe naar een zo goed mogelijk voorziene markt. Zeker in deze tijd van Corona is er veel vraag naar de producten die dit bedrijf verkoopt, dus veel werk en uitdagingen. Verantwoordelijkheden Bedenken van creatieve content voor de nieuwsbrief en de website Het schrijven van stukken voor de website, LinkedIn en de nieuwsbrief Meewerken aan het uitbreiden van het klantenbestand Technische vragen van klanten beantwoorden over de apparatuur die je verkoopt Profiel Afgeronde MLO of HLO opleiding, bij voorkeur in de life science richting Kennis van moleculaire, microbiologische en biochemische technieken is een grote pre Creatieve en communicatieve vaardigheden Punctuele en gestructureerde mindset Goede beheersing van de (Nederlandse en) Engelse taal Arbeidsvoorwaarden Dienstverband: Start via Oxford Global Resources, uitzicht op vast dienstverband bij de opdrachtgever Salarisindicatie: van €2000 - 2800 Werktijden: 40 uur per week Standplaats: Regio Utrecht Vacaturenummer: 17133 Oxford Global Resources is het grootste recruitmentbureau binnen de vakgebieden Science, Engineering en IT. Al onze recruiters hebben zelf een relevante achtergrond binnen deze gebieden en helpen je graag bij het vinden van de perfecte baan in ons uitgebreide netwerk. Als gespecialiseerde partij hebben wij een groot aanbod aan laboratorium vacatures op het gebied van Quality Control (QC) en Research & Development (R&D) binnen diverse sectoren, waaronder de Farmaceutische industrie, Biotechnologie, Contract Manufacturing, Contract Research, Voedingsmiddelenindustrie, Chemie, Milieu en Plantensector. Oxford is altijd op zoek naar talent met expertise op het gebied van Biotechnologie, Immunologie, Biochemie, Virologie, Microbiologie, Moleculaire Biologie, Life Science, Analytische Chemie, Fysische Chemie, Polymeerchemie, Petrochemie en Diagnostiek. Wij komen graag in contact met kandidaten die ervaring hebben met een of meerdere van de volgende technieken: USP (Upstream Processing) DSP (Downstream Processing), Bioprocesses, viruskweek, celkweek, ELISA, FACS, Western Blot, SDS-page, PCR, RT-PCR, qPCR, kloneren, sequencing, eiwit zuivering, purificatie, HPLC, UPLC, chromatografie, fysische chemie, viscositeit, smeltpunt, pourpoint, pH, XRF, GC, GC-MS, LC, LC-MS, ICP ICP-MS, AAS, UV, titraties, Karl Fisher, formuleren, steriliteit, determinaties, bioburden, environmental monitoring, LIMS, GMP, GLP, GCP, GDP, ISO17025. Vind je deze vacature interessant? Of ben jij op zoek naar een functie op MLO, HLO, BSc, WO, MSc of PhD en heb je interesse in de vacature laboratorium Assistent, Laborant, Laborant monstervoorbereiding, Analist, Technician, Assistant Scientist, Associate Scientist, Scientist, Manufacturing Specialist, Process Engineer, Validatie Engineer, QA (Quality Assurance) Officer, RA (Regulatory Affairs) Officer, Supervisor, Teamleider, Afdelingshoofd, Hoofd Laboratorium, Manager, Director, etc. Neem dan direct contact met ons op! Apply Now",2021-03-16 14:29:57
456a34b7a3fc0a8c,"Ter uitbreiding van ons team zijn we op zoek naar een data / search analist. Je komt te werken bij de afdeling Marketing op onze vestiging in Rotterdam-Zuid. Deze afdeling bestaat momenteel uit een team van vier collega’s. Data heeft voor jou geen geheimen! Momenteel staat onze data in verschillende systemen, maar hier ga jij verandering in brengen. Jij gaat onder andere aan de slag met het ontwikkelen van verschillende analysemodellen en maakt analyses van zaken zoals klantwaarde, lead kwalificatie en customer lifetime value. Hiermee zorg jij voor relevante inzichten uit de beschikbare data. Je legt verbanden, trekt conclusies, informeert én adviseert de organisatie. Het betreft een zelfstandige functie binnen een team, waarbij jij de echte data specialist bent. Jij bent het aanspreekpunt voor je collega’s en neemt ze mee in jouw wereld. Het is daarbij natuurlijk belangrijk dat je dit leuk vindt om te doen, maar ook dat je communicatief vaardig genoeg bent om je collega’s uitleg te geven.  Wat vragen we van jou: HBO werk en denkniveau en minimaal 4 jaar ervaring in CRM en Analytics; Kennis van online marketing tools zoals SEA, SEO, SoME en affiliate-marketing; Kennis van CRM- en DMA-systemen (Salesforce, SAP en Adobe); Natuurlijk ben je analytisch sterk én goed in staat data te vertalen naar klantbehoefte. Je kunt goed zelfstandig werken en beheert het proces van verzamelen en analyseren tot het opstellen van een concrete strategie tot in de puntjes. Daarnaast ben je zowel commercieel als creatief ingesteld en vind je het leuk om je collega’s wegwijs te maken in de verschillende systemen. Geen vereisten, maar wel mooi meegenomen: Ervaring met Syntec, Autoline, PlanIT; Ervaring met Wordpress, Active Campaign; Ervaring binnen Automotive, zowel BtoC als BtoB.  Wat bieden wij: Wij bieden jou een zelfstandige functie als Data / Search Analist bij Auto Hoogenboom, onderdeel van Pon Holdings. Je werkt binnen een dynamische, op kwaliteit gerichte organisatie. Wij besteden veel aandacht aan de tevredenheid en gezondheid van onze medewerkers. Daarnaast bieden wij: Een marktconform salaris; Volop ontwikkel- en doorgroeimogelijkheden; 24 vakantiedagen; Een collectieve zorgverzekering met een werkgeversbijdrage van € 300 bruto per jaar; Deelname aan onze pensioenregeling; De mogelijkheid om mee te doen met de Pon Fit activiteiten zoals bootcamps, fiets- en wielertochten, hardloopevents, golfclinics, hockey en ga zo maar door!  Ben jij enthousiast en heb je het gevoel dat deze baan je op het lijf geschreven is? Reageer dan nu via onderstaande link en solliciteer direct! Voor inhoudelijke vragen kan je contact opnemen met Hubrecht Hauzer, Marketing manager via hubrecht.hauzer@autohoogenboom.nl. Acquisitie naar aanleiding van deze vacature wordt niet op prijs gesteld.",2021-03-16 14:29:59
014c9cea2cea9cb7,"About the team At the Growth Analytics team it is our responsibility to uncover what our users are aiming to accomplish within Miro. And we are doing this at scale! As the name, Growth Analytics suggests, we are working a lot with understanding user behaviour by analysing their actions. But this is not everything we do though! We create hypotheses, build growth models, own metrics and experiment together with our fellow Growth PMs and Growth Marketing people. About the role We are looking for someone to join our Growth Analytics team who is passionate about marketing analytics and who will support the development and execution of highly targeted marketing campaigns for Miro users, and help us keep our dashboards, quantitative research analytics up-to-date. In this role, you will help to build, launch, and analyze various marketing campaigns, from emails, SEO, CRO, and through that help to drive Miro business growth. This is a unique opportunity to join a fast-growing team and leave your mark as the team scales up. Your efforts will support the foundation for the Growth Marketing team and will contribute to the company's growth. What you'll do Independently performing analyses and interpreting the results Communicating analyses and findings to relevant stakeholders Creating dashboards with key metrics for internal teams Participate in pro-active research projects where we provide novel insights to internal teams What you'll need 3+ years of experience in analytics & insights within product customer-centric organizations Strong analytical and problem-solving skills The ability to (independently) perform SQL queries (strong requirement) and experience with statistical/ data analysis tools (strong preference; preferably Python/ R) The ability to work independently and pro-actively pick up tasks but also keen to be part of an experienced group of data analysts, scientists and user researchers What's in it for you Stock Option Grant Medical Insurance coverage Travel allowance for your commute Lunch, snacks and drinks provided Allowance to facilitate remote working during WFH period Weekly team activities (even virtually) to keep the spirits high Opportunity to work for a truly global team Inspiring workplace in the heart of Amsterdam About Miro Miro is an online collaborative whiteboard platform that enables distributed teams to work effectively together, from running brainstorming sessions and workshops to planning projects, from designing new products and services to facilitating agile ceremonies. With over 10 million users, Miro is trusted by Dell, Cisco, Salesforce, PWC, EY, Deloitte and many more global companies of all sizes. At Miro, we are a team of dreamers. We look for individuals who dream big, work hard and above all stay humble. Collaboration is at the heart of what we do and through our work together we hope to create a supportive, welcoming, and innovative environment. We strive to play as a team to win the world and create a better version of ourselves everyday. If this sounds like something that excites you, we want to hear from you! Check out our career page for all our open roles or hop onto this Miro board to learn more about us!",2021-03-16 14:30:00
d0d9f6cd6844b204,"Medscape, a division of WebMD, develops and hosts physician portals and related mobile applications that make it easier for physicians and healthcare professionals to access clinical reference sources, stay abreast of the latest clinical information, learn about new treatment options, earn continuing medical education credits and communicate with peers.  All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status. Medscape is seeking a highly qualified and experienced Sr. Procurement Analyst to join its Business Operations Team. The Sr. Analyst will be responsible for the pricing of proprietary solutions and the negotiation and execution of vendor and client contracts. RESPONSIBILITIES: Pricing/Contract support for WebMD Medical Affairs Contract management Create standard and complex contracts with legal department Act an intermediary between WebMD legal team and the client’s legal team to facilitate efficiencies and speed to solutions, elevate challenges to supervisor as appropriate Review and approve contracts submitted for signature Meticulously maintain library of approved documents Ensure compliance with WebMD legal, finance, and accreditation policies Pricing Complete Pricing requests for Proprietary Solutions with the goal of optimizing profit by facilitating profitable sales, achieving marketing and corporate growth objectives. Develop constructive relationships with clients, vendors and internal staff across functions to develop legally compliant cost/price solutions Develop and maintain solution baseline budget template Maintain pricing database Complete ad hoc analysis QUALIFICATIONS: MBA, Business/Finance Minimum of 5 plus years of relevant experience in pricing, financial analysis and contract negotiation Strong critical thinking, problem solving and analytical skills Excellent verbal and written communication skills. Must be responsible, accountable, results-driven, and comfortable in a fast-paced environment. Ability to collaborate with Vendors and internal teams Microsoft Office Suite proficiency (Excel / Word – Intermediate to Advanced) Preferred: Experience using Salesforce and SharePoint Online Experience working remotely Experience working within medical affairs",2021-03-16 14:30:02
8aed068798c21363,"Voor dit leuke bedrijf in Noord Brabant ben ik op zoek naar een Informatie Analyst. Deze alom bekende nieuwsorganisatie gevestigd in Tilburg staat bekend om de Brabantse gezelligheid. Vrij vragen voor carnaval hoeft hier ook niet, je bent het gewoon! Het bedrijf telt ruim 150 medewerkers, verdeeld over verschillende afdelingen. Afgelopen jaar hebben zij ruim 200 miljoen bezoekers op de website gehad, om dit vast te kunnen houden en uit te kunnen bouwen zijn zij opzoek naar een innovatieve Informatie Analyst. Dat moet je aan denken aan verschillende Apps, social media etc etc. Maar ook denk je mee in verschillende marketing campagnes en maak je samen met de afdeling marketing deze campagnes meetbaar. Communicatief goede skills moet je hebben om deze functie goed in te kunnen vullen, daarnaast ben je ook echt een people manager. Dit heb je nodig omdat je met veel verschillende personen/teams aan het sparren en aan het levelen bent. Links haal je in business taal de requierements op en rechts zet je dit in software taal uit. Daarom is het ook belangrijk dat je de afgelopen kennis hebt vergaart van verschillende programmeertalen. Je bent hier zelf niet hand-on mee bezig maar kennis hiervan is wel nodig om het team en de struggles te begrijpen. Eisen Hbo werk en denk niveau Minimaal 3 jaar werkervaring als Product Owner/Informatie Analyst Analytisch & communicatief sterk Je kunt snel schakelen Kennis van Php, Microsoft .NET is een pré Aanbod Salaris op basis van ervaring (€3.000 – €5.000) Vakantiedagen + vakantiegeld Interne en externe opleidingsmogelijkheden leuke uitjes en bedrijfsborrels Ben jij geïnteresseerd in een leuke, nieuwe uitdaging en herken jij jezelf in het bovenstaande profiel? Neem dan snel contact met mij op! Ik ben te bereiken via ruben@starapple.nl of op 088 321 8 123.",2021-03-16 14:30:04
ec45c51a5c16efba,"About Q8 Kuwait Petroleum International, known by our trademark Q8, refines and markets fuel, lubricants and other petroleum derivatives outside Kuwait. Our main activities are focused on Europe and the Far East. Established in 1983, Kuwait Petroleum International is the international subsidiary of Kuwait Petroleum Corporation, which brings together all the state owned elements of the Kuwait oil sector under one corporate umbrella and is recognized as one of the world’s top ten energy conglomerates. Our business encompasses the marketing and sales, research and refining of petroleum products. Q8 markets fuel via over 4,000 service stations across Europe and operates a direct sales operation, providing road fuel and heating oil. Our International Diesel Service (IDS) is dedicated to the needs of international road transport companies; Q8Aviation provides jet fuel at more than 60 airports internationally and Q8 Oils manufactures and markets some of the world’s finest lubricants. For more information: http://www.q8.be/ or http://www.q8.com  We are currently looking for an Network Development Analyst within IDS.  PURPOSE Assist the IDS Network Development Team in collecting and analyzing internal and external data/information in order to support business decision-making and control, as it relates to current and future planned activities.  Assist the Network Development Manager in converting the outcome of the data analysis into a professional communication package/business cases for management reporting.  For the purpose of this Job Description reference to Q8 Global Cards refers to IDS activities in all countries except Denmark and Sweden where IDS activities are managed locally.  PRINCIPAL ACCOUNTABILITIES Collection and Analysis of NWD data: Collect and maintain all relevant Network Development information (competitors, number of sites, number of lanes, etc.) and develop a database which will enable reporting and support future decision making Cooperate and communicate effectively with main stakeholders being IDS Management Team, NWD Team, Strategy and Market Team, Sales Teams and Business Analyst as well as the support teams of Supply Logistics and IT in order to achieve valuable data collection Management Reporting and Presenting: Develop and maintain, in alignment with the Network Development Manager, templates to be used for Management Reporting purposes (KPNWE Investment Board, IDS Pricing Committee, M meetings etc., External meetings with partners, etc…) Participate in Network Development periodic as needed and assist with project implementation Participate and present in internal meetings and selective external meetings with Q8 Global Cards partners Assist the Network Development Team in Network Development projects: Maintain and follow up contract renewals of CO lease rental contracts and Hospitality and Card Acceptance Assist the Network Development Regional Managers in coordinating communication with internal and external stakeholders relating to ongoing and future projects HSSE: Apply and comply with all corporate HSSE policies and procedures in order to ensure a safe working environment for all Q8 Global Cards staff and other personnel  NECESSARY EXPERIENCE Experience Minimum of 2 years’ experience in an analytical role, ideally within the petroleum sector Knowledge of the Commercial Road Transport business, customer and/or network perspective Knowledge in (financial) analysis, reporting & control Education/Minimum Qualifications University/ Bachelor degree in Business Economics/ Finance/ Accounting/ Engineering Languages Fluency in English (prerequisite) Other European languages (preferred) Other Experience in an international & multicultural organization Expert Microsoft Office & Power Point user Knowledge of SAP, SAP BW & BO Commercial minded Structured Analytical Flexible Team player Self driven Good communicator Capable of challenging given assumptions Inquisitive and tenacious  We offer Q8 offers you an exciting and responsible position within an international, rapidly expanding company that is one of the market leaders in the fuel sector. You will be part of smart and sustainable solutions that make our customers’ lives more comfortable. You will discover an innovative, stimulating environment and community, focusing on accountability, collaboration, experimentation, personal growth and development, along with highly motivated and capable colleagues. In return for your solid commitment, you can count on an attractive salary package including an extensive package of extra-legal benefits, additional vacation days and a work policy that encourages and enables a positive work-life balance through ea. remote work. Your work home base will be The Hague.",2021-03-16 14:30:05
3c4dcd53bd9ee80e,"Manager, EMEA Distributor Markets - Verathon® Verathon® is actively recruiting for a Manager, EMEA Distributor Markets to manage sales and marketing activities in Europe and other select distributor markets. The individual will represent Verathon’s entire product line, including GlideScope video laryngoscopy and single use bronchoscopy systems and BladderScan bladder volume measurement devices. The individual will be responsible for managing and growing sales through the company’s network of independent distributors in assigned markets. The Manager, EMEA Distributor Markets will report to the Vice President of Europe, Middle East and Africa or his/her designate and will have approximately two direct reports. This role will manage distributors directly as well as supervise Business Development Managers (BDMs) responsible for select markets. This role is based in Europe and is a remotely based role. Principal Responsibilities: Develop annual sales and marketing plan for assigned markets. Identify, select and train distributors. Work with Marketing and other Verathon partners to plan and execute training of distributors and end users. Work with distributors to develop existing and new markets within their territories. Assist in cultivation of Key Opinion Leaders (KOLs) and reference sites. Work with Respiratory and Surgical Solutions (RSS) and Imaging Systems and Solutions (ISS) marketing teams to manage product launches through distributor network. Collaborate with Verathon team members, including Customer Care, Technical Service, Finance and Marketing to ensure distributor operations are run smoothly. Negotiate and manage pricing within geography consistent with company strategy and company policies. Supervise team of Business Development Managers (BDMs) who oversee select markets in EMEA. Partner with EMEA tender manager and company contract analysts to ensure new contracts and contract renewals comply with approved templates and approval procedures. Assist in managing product end of life (EOL) for discontinued products. Perform quarterly and annual business reviews with assigned distributors. Maintain robust, structured sales pipeline and monthly/quarterly/annual forecasting process. Evaluate performance and capabilities of current distributors. When appropriate, recruit new distributors and manage offboarding of terminated distributors. Ensure compliance with regulatory guidelines and company policies. Ensure new distributors have been approved by company’s Quality organization. Work with finance to manage credit and terms with distributor partners. Knowledge, Skills, and Abilities: University bachelor’s degree in relevant field. Minimum of 5 years’ experience managing medical device equipment distributors in Europe. Experience managing medical device sales personnel. Successful sales track record of achieving growth and quota targets in distributor markets. Strong results in building a distributor based business, ideally with existing relationships and knowledge of the medical distributors in Northern Europe. Skilled at managing and motivating distributors. Experience in establishing contracts, onboarding and offboarding distributors. Ethical leader with a commitment to compliance (regulatory, quality, financial, human resources). Strong negotiation skills. Structured thinker regarding pipeline management and forecasting process. Excellent trainer. Able to provide product training to distributor partners and end customers. Successful track record of recruiting, onboarding new distributors. Ability to work with cross functional, international teams to achieve goals. Successful at gaining alignment and support of internal partners to support distributor sales and marketing initiatives. A collaborative team player who cultivates a collegial spirit, respects other people’s ideas and understands how to gain agreement and acceptance for new initiatives throughout the organization. Strong level of cultural sensitivity for internal and external partners and customers. Comfortable with having to adjust to changes in work environment, work under pressure with a sense of urgency and meet tight deadlines. Fluency in English is required. Other European language skills, particularly those applied in the countries in charge, are desirable. A dynamic, high energy and self-starting individual. Well-developed communication, presentation and negotiation skills together with strong influencing skills to drive change and achieve alignment. “Customer first” mentality – proactive approach to high quality customer service delivery, through empathizing, anticipating customer needs and exceeding customer expectations. Strong leadership capability. About Verathon: Verathon is a global medical device company focused on supporting customers by being their trusted partner, delivering high-quality products that endure over time and ensure clinical and economic utility. Two areas where Verathon has significantly impacted patient care, and become the market leader in each, are bladder volume measurement and airway management. The company’s BladderScan portable ultrasound and GlideScope video laryngoscopy & bronchoscopy systems effectively address unmet needs for healthcare providers and meaningfully raise the standard of care for patients. Verathon, a subsidiary of Roper Technologies, is headquartered in Bothell, Washington, USA and has international subsidiaries in Canada, Europe and Asia Pacific. For more information, please visit www.verathon.com. Verathon is an equal opportunity employer and strongly supports diversity in the workplace. We believe that diverse ideas, opinions and perspectives will build a strong foundation for success. In order to provide equal employment and advancement opportunities to all individuals, employment decisions at Verathon will be based on merit, qualifications, and abilities. Verathon does not discriminate in employment opportunities or practices on the basis of race, color, religion, sexual orientation, gender identity, national origin, age, disability, or any other characteristic protected by law.",2021-03-16 14:30:07
e0052699c8fedb4b,"Do you already have some analytical experience in the Compensation & Benefits work field? Ready for the next step? This is an exciting opportunity to be part of a team where you will have the ability to influence the strategy of the combined Just Eat Takeaway Reward Team. Our story (the bitesize version): Since our first order back in 2000, we've grown from an attic start-up to become a food delivery powerhouse. As Just Eat Takeaway, we serve millions of dishes every day with brands across 23 countries. The key ingredient in our success is people. From our innovative tech teams to marketing experts and Reward specialists, we're always looking to attract the best global talent. All about the role: In this role, you will be responsible for identifying, implementing, and maintaining the right compensation structures to support the strategic direction of the business. Reporting into the Reward Manager, a varied position covering BAU compensation activities and project work. Key responsibilities Compensation analysis; assist in the annual cycle and administration for salary and bonus programs, including executive compensation analysis (e.g LTI programs) and sales incentive programs. Provide guidance, statistical analysis, data modelling, and cost analysis Assist in benchmark surveys participation, project managing submissions, providing analysis of survey results and insights/recommendations Provide analysis and advice on compensation packages for employees in line with the compensation framework Build and maintain reports and dashboards in Workday to support the team, HR and management requirements. Draft compensation administrative procedures and communication materials Contribute to the development of the compensation strategy Support and provide guidance to the respective HR team and management as needed Deliver knowledge on the market and competitor remuneration and advise accordingly Assist in the planning and implementation of compensation (and wider reward) programs and projects. Can you deliver... Here are the ingredients we need from you: MSc in Business Administration/Law/Economics or equivalent At least 2 years of analytical experience; interpreting data and using the information to inform business options and outcomes. Good understanding of job evaluation, pay structures, bonus plans and related legislation. Experience with benchmarking (Mercer, WTW, Hay and Radford) Strong communicator, with the ability to influence at all levels Demonstrable project management skills Able to hit the ground running Ability to operate in a multinational and fast-moving business environment Experience with Workday Generalist HR experience Experience with sales incentives, share plans, tax, global mobility and benefits What we offer Like the perfect food pairing, your skills and these great rewards belong together: Variety in your work within a young, dynamic and international team and an informal atmosphere A challenging environment that will stimulate you to grow as a professional Responsibility with great opportunity to learn and take ownership Competitive salary and paid travel costs Monthly lunch allowance Full-time basis with 26 holiday days a year Interested in this role? Apply today!",2021-03-16 14:30:10
a075b2e1d43d7ddf,"eBay Classifieds Group (eCG) is an innovative leader in online classifieds with ten brands that span the globe. Our sites help people find whatever they’re looking for in their local communities – whether it’s a job, an apartment, a sofa, a car, a concert ticket, financial services or new friends. Every connection made or item found makes a difference by creating a world where people share more and waste less. People who want to connect and trade visit our sites because they’re fun, easy to use and built on trust. About the business: Classifieds is shaping the future of local commerce by bringing people together through an enriched online experience that allows them to reach out to the community around them. We are comprised of more than 1,000 people who are passionate for local trade and maintaining the customer-centric nature of the Group, while exploring growth opportunities in both the countries where eCG already has a presence and in prospective markets. About the team: The Central Analytics team is responsible for Global Analytics and building Analytics capabilities across all Business Units. ""We make decisions based on data, by providing high-value data, deep insights, and addictive tools."" About the role: We are looking for a gifted analytics professional to join our Central Commercial & Advertising Analytics team. Join us! Your main focus will be to contribute to the development of our Advertising platforms and tools from an Analytics data-driven perspective, working in close contact with both our Advertising Center of Excellence, and our Product & Technology team. As a member of the global analytics team, you will be proficient with data tools and sources, thrive on solving highly analytical problems, and turn data into impactful insights. This global role comes with the challenge of understanding and contributing to many facets of the business, including advertising operations, product, finance and data management. You are data and analytically intensive! Successful candidates should be quick learners, strategic problem solvers, operational and execution driven facilitators, problem solvers, and have an entrepreneurial spirit. This role is heavily cross-functional and ideal for candidates who enjoy both defining and solving complex problems, while getting deeply involved in the design of our future advertising platforms and tools. Skills in problem definition, rigorous analysis, recommendation development and influencing capabilities will also be critical, as well as demonstration of exceptional interpersonal skills, initiative and integrity. Key Responsibilities & Accountabilities: As a main focus, contribute to the development of our Advertising platforms and tools from an Analytics perspective. Those capabilities include ad serving, targeting, testing and experimentation, decision engines, pricing optimization, and more. Ensure that all platforms, features and initiatives are properly measurable, by defining and applying measurement and tracking frameworks and making sure all prerequisites are embedded in the product development process. Monitor and collect the appropriate data, create insights, and communicate with the teams to effectively steer the product performance and roadmap. Structure complex, ambiguous business questions and utilize analytical skills to synthesize impactful business insights, to the benefit of commercial leaders in the organization. Design, plan, and execute methodologies to measure successes of business initiatives. Analyze results and trends across business units, verticals & revenue streams, to uncover opportunities and improve business performance. Collaborate with other analysts/data scientists and help guide strategy based on learning from other analyses/projects. Perform ad-hoc analysis and benchmarking as needed. Create and maintain insightful automated reports and dashboards utilizing typical data quality functions (e.g. standardization, consistency, etc.) Work closely across the matrix with teams like Advertising CoE, Product & Technology, Engineering, Finance, Marketing, Product, and more. Scale analytics best practices and knowledge sharing across the organization. Continually improve your knowledge of analytics tools, our data warehouse, the business, and methodologies. Minimum qualifications: Bachelor’s degree in Mathematics, Computer Science, Business, Engineering or other quantitative field 4+ years of professional experience in using data to facilitate business decisions Excellent communication (written/verbal) and presentation skills in English Exceptionally diligent to detail and embracing of collaboration People minded; eager to build positive and productive relationships with partners General knowledge of the digital advertising ecosystem and related performance metrics Experience manipulating large data sets, interpreting data trends and using a multitude of disparate data sources and tools Ability to shift priorities quickly, while maintaining a high degree of organization and control Good knowledge of SQL or similar Experience in at least one visualisation tool (Tableau, Looker, Data Studio, PowerBI, etc.) The highest proficiency in Excel & PowerPoint Preferred qualifications: Experience with AdTech (DV360, Google Ads, Ad Manager, AdSense, Bing, etc) Hands-on experience with one scripting language (R, Python, Java, etc) Familiarity with web and app analytics Knowledge of A/B testing Experience applying statistical modelling to drive business decision making What we offer: Dynamic, very international team with highly skilled personalities, a passion for e-commerce, integrity and a good sense of humor. High team autonomy and agile environment The chance to work closely with other teams across Europe, North America and APAC. A competitive salary and benefits, and an excellent working environment. Silicon Valley amenities, such as iPhones and MacBook Pros, exciting high spec dev machines and very nice office facilities. An opportunity to build applications, which will be used by millions of people globally Interested? From the moment that you join, we seek to make your employment experience an outstanding and engaging one. If you are hardworking and thrive in a reciprocal and friendly environment then apply and send us your CV. Benefits: Benefits are an essential part of your total compensation for the work you do every day. Whether you’re single, in a growing family, or nearing retirement, eBay offers a variety of comprehensive and competitive benefit programs to meet your needs. We love creating opportunities for others by connecting people from widely diverse backgrounds, perspectives, and geographies. So, being diverse and inclusive isn’t just something we strive for, it is who we are, and part of what we do each and every single day. We want to ensure that as an employee, you feel eBay is a place where, no matter who you are, you feel safe, included, and that you have the opportunity to bring your unique self to work. To learn about our Diversity & Inclusion click here: https://www.ebayinc.com/company/diversity-inclusion/ Covid-19 People are the heart of the eBay Classifieds business, and their health and well-being are our first priority. We continue to monitor local government guidance and partner closely with medical advisors to determine the safest and best next steps for everyone. As a result, most teams are working remotely, with a few teams able to collaborate in person with enhanced safety procedures. We will discuss the particular case for your region during the interview process. As a general rule, interviews will be completed remotely over video calls. eBay Inc. is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, national origin, sex, sexual orientation, gender identity, veteran status, and disability, or other legally protected status. If you are unable to submit an application because of incompatible assistive technology or a disability, please contact us at talent@ebay.com. We will make every effort to respond to your request for disability assistance as soon as possible.",2021-03-16 14:30:11
